subject,condition,fixation_advantage
149,relevant,1.9095
149,relevant,-0.23750000000000002
149,relevant,-2.2185
149,relevant,-0.165
149,relevant,-1.16
149,relevant,1.9205
149,relevant,-0.5515
149,relevant,2.0315
149,relevant,-2.612
149,relevant,3.0305
149,relevant,-1.1260000000000001
149,relevant,3.4695
149,relevant,-0.899
149,relevant,3.7035
149,relevant,-0.551
149,relevant,3.7325
149,relevant,-3.9965
149,relevant,3.975
149,relevant,-0.5955
149,relevant,4.0715
149,relevant,-0.9055
149,relevant,5.937
149,relevant,-1.266
149,relevant,7.521
149,relevant,-1.213
149,relevant,7.601500000000001
149,relevant,-7.2065
149,relevant,7.9455
149,relevant,-1.7055
149,relevant,0.0
149,relevant,1.991
149,relevant,0.0
149,relevant,-0.1605
149,relevant,0.1525
149,relevant,0.0685
149,relevant,0.7335
149,relevant,-0.883
149,relevant,-0.354
149,relevant,-0.4435
149,relevant,1.6465
149,relevant,1.9845
149,relevant,-0.151
149,relevant,2.691
149,relevant,-0.3855
149,relevant,3.246
149,relevant,0.1455
149,relevant,3.4715000000000003
149,relevant,-2.634
149,relevant,12.4135
149,relevant,0.771
149,relevant,-0.8180000000000001
149,relevant,1.4725
149,relevant,-0.6315000000000001
149,relevant,1.502
149,relevant,1.875
149,relevant,-2.483
149,relevant,-1.5935000000000001
149,relevant,3.1365
149,relevant,-1.4375
149,relevant,0.0
149,relevant,-0.388
149,relevant,-0.5495
149,relevant,0.4825
149,relevant,-0.34800000000000003
149,relevant,-0.326
149,relevant,-0.034
149,relevant,0.8230000000000001
149,relevant,0.8355
149,relevant,1.0785
149,relevant,1.2875
149,relevant,0.4205
149,relevant,1.923
149,relevant,0.0
149,relevant,-0.165
149,relevant,-0.273
149,relevant,-0.265
149,relevant,-0.7035
149,relevant,0.0345
149,relevant,-0.8215
149,relevant,-0.14100000000000001
149,relevant,0.10400000000000001
149,relevant,-0.026000000000000002
149,relevant,1.1395
149,relevant,-1.8900000000000001
149,relevant,1.801
149,relevant,-1.2125000000000001
149,relevant,1.944
149,relevant,-0.846
149,relevant,-0.20450000000000002
149,relevant,0.2595
149,relevant,-1.516
149,relevant,-0.021
149,relevant,0.273
149,relevant,0.534
149,relevant,0.3045
149,relevant,2.587
149,relevant,-1.1435
149,relevant,6.9555
149,relevant,-6.6835
149,relevant,7.2155000000000005
149,relevant,-7.284
149,relevant,8.68
149,relevant,-1.851
149,relevant,8.845
149,relevant,0.0
149,relevant,1.29
149,relevant,0.0
149,relevant,0.47100000000000003
149,relevant,1.431
149,relevant,-1.4455
149,relevant,-0.3665
149,relevant,-0.0995
149,relevant,0.3565
149,relevant,0.2405
149,relevant,0.013000000000000001
149,relevant,0.306
149,relevant,0.464
149,relevant,1.9125
149,relevant,0.7085
149,relevant,2.0385
149,relevant,0.9165
149,relevant,1.955
149,relevant,1.449
149,relevant,2.0100000000000002
149,relevant,1.793
149,relevant,1.7685
149,relevant,2.3305000000000002
149,relevant,2.3295
149,relevant,2.4865
149,relevant,-6.0145
149,relevant,0.729
149,relevant,2.3815
149,relevant,-0.3975
149,relevant,0.618
149,relevant,1.36
149,relevant,-1.2590000000000001
149,relevant,2.7145
149,relevant,-0.6980000000000001
149,relevant,2.339
149,relevant,0.367
149,relevant,1.9325
149,relevant,1.245
149,relevant,2.54
149,relevant,1.4235
149,relevant,2.464
149,relevant,2.2915
149,relevant,2.7665
149,relevant,2.3255
149,relevant,3.0540000000000003
149,relevant,2.608
149,relevant,0.0
149,relevant,-0.2405
149,relevant,0.9315
149,relevant,2.5685000000000002
149,relevant,2.8325
149,relevant,-1.434
149,relevant,0.354
149,relevant,-1.155
149,relevant,2.0220000000000002
149,relevant,-0.7415
149,relevant,1.8575
149,relevant,2.9655
149,relevant,4.8195
149,relevant,5.4605
149,relevant,0.0
149,relevant,-0.1105
149,relevant,-0.0055
149,relevant,1.2195
149,relevant,-0.13
149,relevant,-0.28350000000000003
149,relevant,0.81
149,relevant,-0.333
149,relevant,0.6345000000000001
149,relevant,1.221
149,relevant,0.776
149,relevant,1.133
149,relevant,-3.6565
149,relevant,-0.0175
149,relevant,2.4895
149,relevant,2.8215
149,relevant,0.438
149,relevant,3.158
150,relevant,0.0
150,relevant,0.13
150,relevant,-0.279
150,relevant,0.441
150,relevant,1.282
150,relevant,2.199
150,relevant,-1.3735
150,relevant,2.113
150,relevant,-1.464
150,relevant,2.3575
150,relevant,2.5025
150,relevant,-1.166
150,relevant,-1.618
150,relevant,0.405
150,relevant,-0.837
150,relevant,1.444
150,relevant,-1.2765
150,relevant,1.688
150,relevant,-1.327
150,relevant,-1.295
150,relevant,-1.097
150,relevant,1.53
150,relevant,0.234
150,relevant,1.669
150,relevant,0.2775
150,relevant,1.3185
150,relevant,0.518
150,relevant,3.406
150,relevant,-1.097
150,relevant,1.7575
150,relevant,3.5955
150,relevant,-2.8735
150,relevant,4.317
150,relevant,5.271
150,relevant,-4.1065000000000005
150,relevant,7.1515
150,relevant,0.0
150,relevant,-0.355
150,relevant,0.41100000000000003
150,relevant,-0.14300000000000002
150,relevant,-1.1795
150,relevant,1.7815
150,relevant,-1.802
150,relevant,3.4450000000000003
150,relevant,-1.6305
150,relevant,3.7305
150,relevant,-1.6235
150,relevant,3.7835
150,relevant,0.737
150,relevant,-1.176
150,relevant,-1.445
150,relevant,1.8775
150,relevant,-1.0035
150,relevant,1.3925
150,relevant,-2.312
150,relevant,1.681
150,relevant,0.0
150,relevant,0.211
150,relevant,-0.221
150,relevant,-0.255
150,relevant,-0.257
150,relevant,-0.395
150,relevant,0.137
150,relevant,0.0
150,relevant,-0.1055
150,relevant,-0.3625
150,relevant,-0.361
150,relevant,-0.107
150,relevant,-0.3725
150,relevant,-1.3980000000000001
150,relevant,0.152
150,relevant,0.505
150,relevant,-2.241
150,relevant,2.108
150,relevant,-0.31
150,relevant,0.0
150,relevant,-0.0855
150,relevant,-0.2305
150,relevant,-1.1225
150,relevant,2.242
150,relevant,-1.6735
150,relevant,-0.7375
150,relevant,1.6305
150,relevant,0.1105
150,relevant,1.1225
150,relevant,1.1505
150,relevant,1.7405
150,relevant,2.3825
150,relevant,0.889
150,relevant,2.6795
150,relevant,-4.0085
150,relevant,0.916
150,relevant,2.7235
150,relevant,-4.1405
150,relevant,0.6345000000000001
150,relevant,3.1815
150,relevant,-4.2475000000000005
150,relevant,0.374
150,relevant,3.5015
150,relevant,0.23900000000000002
150,relevant,4.242
150,relevant,-0.1985
150,relevant,-0.264
150,relevant,0.502
150,relevant,-0.644
150,relevant,-0.7245
150,relevant,0.321
150,relevant,-1.0285
150,relevant,-0.749
150,relevant,0.47550000000000003
150,relevant,-0.5085000000000001
150,relevant,0.7325
150,relevant,1.1545
150,relevant,-2.2765
150,relevant,-2.7920000000000003
150,relevant,0.1565
150,relevant,-0.105
150,relevant,-0.517
150,relevant,-0.434
150,relevant,-0.14350000000000002
150,relevant,0.2485
150,relevant,-1.1895
150,relevant,-0.649
150,relevant,1.479
150,relevant,2.029
150,relevant,-2.485
150,relevant,-2.204
150,relevant,-0.137
150,relevant,-0.318
150,relevant,-0.603
150,relevant,0.06
150,relevant,0.03
150,relevant,-2.9575
150,relevant,-2.7675
150,relevant,5.8715
150,relevant,-1.7765
150,relevant,5.6915000000000004
150,relevant,-0.5865
150,relevant,5.738
150,relevant,-0.9435
150,relevant,0.0
150,relevant,-1.044
150,relevant,1.9395
150,relevant,-1.0275
150,relevant,2.3725
150,relevant,-0.8955000000000001
150,relevant,2.489
150,relevant,2.747
150,relevant,-2.641
150,relevant,-1.2730000000000001
150,relevant,3.209
150,relevant,3.368
150,relevant,-1.2715
150,relevant,-2.753
150,relevant,3.5695
150,relevant,-2.622
150,relevant,-1.347
150,relevant,-1.143
150,relevant,2.2015000000000002
150,relevant,-3.3715
150,relevant,-3.741
150,relevant,6.7825
150,relevant,-3.7605
150,relevant,6.979
150,relevant,-3.959
150,relevant,7.6545000000000005
150,relevant,-2.7840000000000003
150,relevant,7.804
150,relevant,-5.5040000000000004
150,relevant,8.144
150,relevant,-3.2465
150,relevant,-0.2125
150,relevant,-0.551
150,relevant,1.245
150,relevant,2.1590000000000003
150,relevant,2.533
150,relevant,-1.7305
150,relevant,2.7875
150,relevant,-1.7525
150,relevant,2.7655
150,relevant,-1.6045
150,relevant,2.2615
150,relevant,0.0
150,relevant,-0.2315
150,relevant,0.3705
150,relevant,-0.5720000000000001
150,relevant,-0.6950000000000001
150,relevant,0.245
150,relevant,0.764
150,relevant,-0.5775
150,relevant,-0.3225
150,relevant,0.0
150,relevant,-0.1165
150,relevant,1.6405
150,relevant,2.0455
150,relevant,3.2245
150,relevant,4.4125000000000005
150,relevant,-3.7055000000000002
150,relevant,6.7075000000000005
150,relevant,-3.262
150,relevant,-4.0765
150,relevant,-3.4495
150,relevant,0.0
150,relevant,0.454
150,relevant,0.797
150,relevant,-0.679
150,relevant,-0.9445
150,relevant,0.9475
150,relevant,-0.759
150,relevant,-1.4895
150,relevant,-1.3625
150,relevant,-0.3015
150,relevant,-0.536
150,relevant,0.9455
150,relevant,-0.417
150,relevant,1.0415
150,relevant,-1.34
150,relevant,-2.512
150,relevant,2.6510000000000002
150,relevant,-1.365
150,relevant,-1.915
150,relevant,1.991
150,relevant,2.516
150,relevant,2.868
150,relevant,-1.798
150,relevant,3.0785
150,relevant,-1.117
150,relevant,-2.8545000000000003
150,relevant,3.078
150,relevant,-2.1075
150,relevant,-0.1305
150,relevant,-0.2615
150,relevant,0.0015
150,relevant,-0.6035
150,relevant,-0.622
150,relevant,1.172
150,relevant,-0.683
150,relevant,-0.8355
150,relevant,0.7765
150,relevant,-0.0405
150,relevant,-0.2435
150,relevant,-0.34650000000000003
150,relevant,-0.39
150,relevant,-0.6535
150,relevant,0.25
150,relevant,-1.5195
150,relevant,-1.074
150,relevant,2.383
150,relevant,-1.7825
150,relevant,-1.6340000000000001
150,relevant,3.815
150,relevant,-2.314
150,relevant,4.1145000000000005
150,relevant,-1.6535
150,relevant,4.4495000000000005
150,relevant,-4.041
150,relevant,-1.5545
150,relevant,4.92
150,relevant,0.0
150,relevant,-1.1065
150,relevant,2.084
150,relevant,-1.4175
150,relevant,-3.451
150,relevant,6.8575
150,relevant,-3.6995
150,relevant,7.4305
150,relevant,-5.5695
150,relevant,-3.9965
150,relevant,-6.947
150,relevant,10.308
150,relevant,-4.0715
150,relevant,10.211
150,relevant,10.447000000000001
150,relevant,-4.6395
150,relevant,11.279
150,relevant,-8.384500000000001
150,relevant,10.9865
150,relevant,-3.728
150,relevant,11.0435
150,relevant,-7.726
150,relevant,-7.285
150,relevant,-3.6935000000000002
150,relevant,10.199
150,relevant,-2.5405
150,relevant,10.2585
150,relevant,-2.6785
150,relevant,10.698500000000001
150,relevant,-2.441
150,relevant,11.9145
150,relevant,-2.419
150,relevant,-10.214500000000001
150,relevant,12.0785
150,relevant,-2.5380000000000003
150,relevant,11.838000000000001
150,relevant,0.9490000000000001
150,relevant,-2.107
150,relevant,-0.857
150,relevant,-0.624
150,relevant,-0.452
150,relevant,-3.0205
150,relevant,-0.386
150,relevant,3.0745
150,relevant,3.7315
150,relevant,-0.734
150,relevant,3.845
150,relevant,6.163
150,relevant,8.551
150,relevant,9.039
150,relevant,9.25
150,relevant,9.433
150,relevant,9.695
150,relevant,10.169
150,relevant,15.631
150,relevant,22.061
150,relevant,23.631
150,relevant,23.878
150,relevant,24.197
150,relevant,-10.222
150,relevant,24.291
150,relevant,-10.034
150,relevant,-9.458
150,relevant,23.8585
150,relevant,-8.9535
150,relevant,-8.6295
150,relevant,24.079
150,relevant,26.192
150,relevant,-10.1325
150,relevant,-9.8655
150,relevant,-9.4195
150,relevant,-9.1675
150,relevant,26.811
150,relevant,0.0
150,relevant,-0.243
150,relevant,-0.463
150,relevant,0.048
150,relevant,0.16
150,relevant,-0.859
150,relevant,0.11
150,relevant,-0.042
150,relevant,-2.4325
150,relevant,-1.7845
150,relevant,0.2685
150,relevant,-1.719
150,relevant,-1.481
150,relevant,-1.226
150,relevant,0.014
150,relevant,-2.982
150,relevant,-2.8345000000000002
150,relevant,-2.6765
150,relevant,4.5005
150,relevant,0.163
150,relevant,-0.9695
150,relevant,1.6620000000000001
150,relevant,-1.5765
150,relevant,1.699
150,relevant,-0.405
150,relevant,1.744
150,relevant,-1.0985
150,relevant,-0.2485
150,relevant,-0.8825000000000001
150,relevant,-0.6475
150,relevant,-0.512
150,relevant,-0.244
150,relevant,-0.0785
150,relevant,-1.012
150,relevant,-0.633
150,relevant,-0.34400000000000003
150,relevant,-0.11950000000000001
150,relevant,-0.5635
150,relevant,-0.3765
150,relevant,-0.623
150,relevant,0.0755
150,relevant,0.059000000000000004
150,relevant,-0.134
150,relevant,-1.0925
150,relevant,-1.1255
150,relevant,0.7295
150,relevant,0.9525
150,relevant,-1.0155
150,relevant,0.8475
150,relevant,-0.879
150,relevant,1.659
150,relevant,-1.441
150,relevant,2.118
150,relevant,-0.9445
150,relevant,2.6925
150,relevant,-2.491
150,relevant,2.3865
150,relevant,-1.3840000000000001
150,relevant,2.1055
150,relevant,-0.917
150,relevant,2.6715
150,relevant,-2.2635
150,relevant,2.728
150,relevant,-2.1175
150,relevant,2.7685
150,relevant,0.0
150,relevant,-0.2755
150,relevant,-0.0195
150,relevant,-0.602
150,relevant,-0.083
150,relevant,-0.4495
150,relevant,0.6335000000000001
150,relevant,1.1285
150,relevant,2.1965
150,relevant,-1.7445
150,relevant,-1.4965
150,relevant,1.946
150,relevant,-0.8865000000000001
150,relevant,-1.5195
150,relevant,1.7730000000000001
150,relevant,-1.1975
150,relevant,2.086
150,relevant,-1.0425
150,relevant,2.373
150,relevant,-0.9615
150,relevant,-2.0785
150,relevant,-0.1595
150,relevant,0.2255
150,relevant,-0.4295
150,relevant,0.099
150,relevant,0.41350000000000003
150,relevant,0.222
150,relevant,0.5215
150,relevant,-0.6905
150,relevant,1.9355
150,relevant,0.921
150,relevant,-4.118
150,relevant,-0.089
150,relevant,0.052000000000000005
150,relevant,0.0725
150,relevant,0.0665
150,relevant,-0.5685
150,relevant,-0.3235
150,relevant,0.08700000000000001
150,relevant,-0.711
150,relevant,-0.8905000000000001
150,relevant,-0.6155
150,relevant,0.0
150,relevant,1.86
150,relevant,-1.063
150,relevant,2.0525
150,relevant,-1.7395
150,relevant,-2.1310000000000002
150,relevant,-1.868
150,relevant,-2.2875
150,relevant,-0.422
150,relevant,-0.86
150,relevant,1.0205
150,relevant,1.4415
150,relevant,-1.153
150,relevant,-0.20450000000000002
150,relevant,-0.8325
150,relevant,1.0265
150,relevant,-1.7750000000000001
150,relevant,1.4235
150,relevant,-1.5070000000000001
150,relevant,1.613
150,relevant,-1.411
150,relevant,1.195
150,relevant,-0.0685
150,relevant,0.0
150,relevant,-0.6165
150,relevant,0.5355
150,relevant,0.9595
150,relevant,0.28200000000000003
150,relevant,1.176
150,relevant,1.7670000000000001
150,relevant,-1.055
150,relevant,-0.545
150,relevant,1.1480000000000001
150,relevant,3.051
150,relevant,-2.9435000000000002
150,relevant,5.178
150,relevant,-3.8125
150,relevant,-2.9955000000000003
150,relevant,-2.8155
150,relevant,4.1825
150,relevant,4.7075000000000005
150,relevant,4.9405
150,relevant,-2.187
150,relevant,-4.273
150,relevant,5.5625
150,relevant,-4.3745
150,relevant,7.1475
150,relevant,-4.367
150,relevant,-4.157
150,relevant,-3.4925
150,relevant,6.5440000000000005
150,relevant,-2.6335
150,relevant,6.437
150,relevant,7.5440000000000005
150,relevant,7.783
150,relevant,-4.448
150,relevant,-6.928
150,relevant,10.343
150,relevant,-6.469
150,relevant,-5.4605
150,relevant,-4.3375
150,relevant,10.043000000000001
150,relevant,0.0
150,relevant,-0.226
150,relevant,-0.554
150,relevant,-0.036000000000000004
150,relevant,0.607
150,relevant,0.795
150,relevant,-0.368
150,relevant,0.9605
150,relevant,0.075
150,relevant,-1.5105
150,relevant,0.561
150,relevant,0.833
150,relevant,-0.081
150,relevant,-1.1775
150,relevant,-0.4355
150,relevant,-0.137
150,relevant,1.411
150,relevant,0.0235
150,relevant,1.6655
150,relevant,-2.024
150,relevant,1.526
150,relevant,-0.45
150,relevant,1.4465000000000001
150,relevant,0.179
150,relevant,1.596
150,relevant,0.0845
150,relevant,-2.6325
150,relevant,0.7030000000000001
150,relevant,0.0
150,relevant,0.722
150,relevant,0.982
150,relevant,1.222
150,relevant,-0.8175
150,relevant,1.46
150,relevant,-0.8230000000000001
150,relevant,1.8755
150,relevant,-1.8635
150,relevant,-0.544
150,relevant,-0.3885
150,relevant,0.619
150,relevant,-0.199
150,relevant,-0.7775
150,relevant,-0.6485
150,relevant,0.3645
150,relevant,-0.543
150,relevant,-0.178
150,relevant,-0.354
150,relevant,-0.128
150,relevant,-1.422
150,relevant,2.7275
150,relevant,-2.043
150,relevant,0.6900000000000001
150,relevant,-0.441
150,relevant,-0.7115
150,relevant,-0.1895
150,relevant,0.0
150,relevant,-0.8665
150,relevant,-1.792
150,relevant,0.0
150,relevant,-0.11800000000000001
150,relevant,0.1635
150,relevant,-0.122
150,relevant,0.152
150,relevant,0.588
150,relevant,0.01
150,relevant,-0.9035
150,relevant,-0.5015000000000001
150,relevant,-0.1355
150,relevant,0.1705
150,relevant,-0.3845
150,relevant,-0.5075000000000001
150,relevant,-0.35000000000000003
150,relevant,0.4015
150,relevant,0.8905000000000001
150,relevant,-0.5965
150,relevant,0.994
150,relevant,-0.6835
150,relevant,-0.604
150,relevant,-1.1015
150,relevant,-0.9295
150,relevant,0.1905
150,relevant,-0.47200000000000003
150,relevant,-0.1875
150,relevant,-0.6950000000000001
150,relevant,-0.117
150,relevant,0.0
150,relevant,-0.0965
150,relevant,0.1355
150,relevant,-0.629
150,relevant,-1.67
150,relevant,-0.49
150,relevant,0.0
150,relevant,0.5650000000000001
150,relevant,0.9460000000000001
150,relevant,4.755
150,relevant,-2.8735
150,relevant,5.635
150,relevant,-3.189
150,relevant,5.93
150,relevant,-3.3725
150,relevant,6.537
150,relevant,-3.736
150,relevant,-0.9335
150,relevant,1.5175
150,relevant,-0.3305
150,relevant,-1.4575
150,relevant,-0.504
150,relevant,-0.9530000000000001
150,relevant,1.0205
150,relevant,-0.913
150,relevant,1.944
150,relevant,-1.672
150,relevant,1.5050000000000001
150,relevant,0.432
150,relevant,1.606
150,relevant,0.197
150,relevant,2.122
150,relevant,0.983
150,relevant,-3.3905000000000003
150,relevant,1.811
150,relevant,0.262
150,relevant,1.6320000000000001
150,relevant,-1.432
150,relevant,-0.9560000000000001
150,relevant,-1.935
150,relevant,-1.429
150,relevant,2.0085
150,relevant,-1.816
150,relevant,2.9835000000000003
150,relevant,-1.5655000000000001
150,relevant,-1.7945
150,relevant,2.8850000000000002
150,relevant,-1.7785
150,relevant,-1.2405
150,relevant,-3.0325
150,relevant,-3.4315
150,relevant,5.575
150,relevant,-2.6750000000000003
150,relevant,6.1465000000000005
150,relevant,-4.117
150,relevant,5.738
150,relevant,-4.2135
150,relevant,5.89
150,relevant,0.0
150,relevant,-0.5670000000000001
150,relevant,-0.898
150,relevant,0.5395
150,relevant,-0.31
150,relevant,-0.601
150,relevant,-0.3115
150,relevant,-0.6880000000000001
150,relevant,-0.04
150,relevant,0.0
150,relevant,-0.2485
150,relevant,0.337
150,relevant,-0.661
150,relevant,-0.327
150,relevant,1.366
101,irrelevant,0.14
101,irrelevant,0.0
101,irrelevant,-0.7455
101,irrelevant,1.0135
101,irrelevant,0.0
101,irrelevant,-0.17550000000000002
101,irrelevant,-0.0915
101,irrelevant,-0.216
101,irrelevant,-0.6365000000000001
101,irrelevant,1.2355
101,irrelevant,0.0
101,irrelevant,-0.197
101,irrelevant,-0.021
101,irrelevant,0.1595
101,irrelevant,-0.3335
101,irrelevant,-1.285
101,irrelevant,0.3975
101,irrelevant,0.0395
101,irrelevant,0.553
101,irrelevant,-0.9845
101,irrelevant,0.0
101,irrelevant,-0.0145
101,irrelevant,-0.165
101,irrelevant,0.0
101,irrelevant,0.269
101,irrelevant,-0.1635
101,irrelevant,0.177
101,irrelevant,0.0
101,irrelevant,0.458
101,irrelevant,0.869
