subject_id,game,trial_number,v_offer,time_ms_sim_mean,accept_sim_mean
113,4.0,27,1.0,5335.272,0.685
113,4.0,28,7.0,1974.898,0.963
113,4.0,29,-5.0,2484.302,0.039
113,4.0,30,4.0,3147.314,0.933
113,5.0,33,-2.0,4604.488,0.153
113,5.0,34,1.0,5402.086,0.697
113,5.0,36,-1.0,5508.318,0.271
113,5.0,38,-3.0,3651.128,0.091
113,5.0,39,-3.0,3643.72,0.107
113,6.0,41,0.0,5829.177,0.506
113,6.0,42,-1.0,5389.169,0.278
113,6.0,44,-9.0,1592.742,0.026
113,6.0,45,-9.0,1664.279,0.032
113,6.0,46,-10.0,1485.131,0.014
113,6.0,47,-1.0,5486.396,0.291
113,6.0,48,-10.0,1440.417,0.023
113,7.0,49,-6.0,2224.768,0.022
113,7.0,50,1.0,5725.892,0.71
113,7.0,52,-5.0,2573.388,0.035
113,7.0,53,-6.0,2233.428,0.028
113,7.0,54,3.0,3680.379,0.907
113,7.0,56,2.0,4461.667,0.847
114,1.0,1,1.0,5752.301,0.702
114,1.0,2,-3.0,3584.106,0.095
114,1.0,3,-1.0,5429.628,0.301
114,1.0,4,-1.0,5064.87,0.277
114,1.0,5,3.0,3721.54,0.9
114,1.0,6,1.0,5446.868,0.694
114,1.0,7,1.0,5517.75,0.704
114,1.0,8,-1.0,5389.121,0.292
114,2.0,9,9.0,1586.215,0.979
114,2.0,10,5.0,2582.45,0.965
114,2.0,11,6.0,2266.543,0.974
114,2.0,12,5.0,2522.794,0.959
114,2.0,13,0.0,5714.721,0.497
114,2.0,14,14.0,1120.432,0.981
114,2.0,15,9.0,1687.128,0.979
114,2.0,16,8.0,1744.655,0.974
114,3.0,17,-2.0,4331.138,0.144
114,3.0,18,-7.0,1879.7,0.016
114,3.0,19,1.0,5331.688,0.723
114,3.0,20,6.0,2372.911,0.965
114,3.0,21,1.0,5515.566,0.691
114,3.0,22,-4.0,3075.658,0.061
114,3.0,23,-2.0,4578.032,0.147
114,3.0,24,3.0,3567.214,0.905
114,4.0,25,1.0,5444.383,0.718
114,4.0,26,-2.0,4434.38,0.154
114,4.0,27,-2.0,4534.023,0.167
114,4.0,28,-1.0,5337.584,0.281
114,4.0,29,-2.0,4163.221,0.161
114,4.0,30,-4.0,2993.542,0.06
114,4.0,31,-1.0,5467.609,0.305
114,4.0,32,-1.0,5547.974,0.305
114,5.0,33,1.0,5234.062,0.716
114,5.0,34,-4.0,2976.254,0.076
114,5.0,35,1.0,5416.285,0.699
114,5.0,36,2.0,4649.755,0.826
114,5.0,37,2.0,4394.984,0.837
114,5.0,38,-4.0,3037.797,0.068
114,5.0,39,-3.0,3736.48,0.076
114,5.0,40,-3.0,3745.678,0.086
114,6.0,41,2.0,4569.472,0.854
114,6.0,42,2.0,4301.498,0.848
114,6.0,43,7.0,1955.083,0.965
114,6.0,44,4.0,3056.165,0.937
114,6.0,45,2.0,4400.846,0.822
114,6.0,46,7.0,2024.701,0.976
114,6.0,47,7.0,1999.359,0.968
114,6.0,48,5.0,2589.524,0.96
114,7.0,49,5.0,2499.386,0.952
114,7.0,50,-1.0,5424.367,0.304
114,7.0,51,1.0,5432.877,0.707
114,7.0,52,1.0,5341.805,0.674
114,7.0,53,-5.0,2491.95,0.025
114,7.0,54,1.0,5338.527,0.698
114,7.0,55,-1.0,5430.17,0.286
114,7.0,56,-1.0,5281.468,0.256
115,1.0,1,16.0,1063.092,0.978
115,1.0,2,16.0,1072.241,0.984
115,1.0,3,4.0,2995.335,0.924
115,1.0,4,4.0,3038.43,0.941
115,1.0,5,5.0,2613.438,0.955
115,1.0,6,14.0,1183.564,0.987
115,1.0,7,6.0,2305.003,0.963
115,1.0,8,15.0,1067.744,0.981
115,2.0,9,2.0,4370.52,0.824
115,2.0,10,2.0,4624.843,0.825
115,2.0,11,2.0,4487.287,0.847
115,2.0,12,13.0,1224.672,0.987
115,2.0,13,-9.0,1677.344,0.023
115,2.0,14,2.0,4417.112,0.818
115,2.0,15,2.0,4526.449,0.854
115,2.0,16,2.0,4609.163,0.828
115,3.0,17,3.0,3608.834,0.916
115,3.0,18,9.0,1577.87,0.978
115,3.0,19,9.0,1578.353,0.974
115,3.0,20,3.0,3710.684,0.926
115,3.0,21,-2.0,4624.794,0.162
115,3.0,22,-2.0,4644.32,0.151
115,3.0,23,14.0,1142.702,0.981
115,4.0,25,11.0,1340.854,0.978
115,4.0,26,-4.0,3064.353,0.058
115,4.0,27,5.0,2511.075,0.953
115,4.0,28,2.0,4380.17,0.828
115,4.0,29,-2.0,4444.57,0.176
115,4.0,30,9.0,1564.338,0.977
115,4.0,31,11.0,1410.21,0.988
115,4.0,32,-4.0,3000.313,0.057
115,5.0,33,9.0,1637.448,0.982
115,5.0,34,-1.0,5400.009,0.278
115,5.0,35,-1.0,5334.203,0.294
115,5.0,36,1.0,5556.861,0.694
115,5.0,37,5.0,2553.893,0.955
115,5.0,38,-9.0,1561.484,0.02
115,5.0,39,-5.0,2488.994,0.043
115,5.0,40,1.0,5476.125,0.698
115,6.0,41,1.0,5574.301,0.699
115,6.0,42,-4.0,2937.438,0.047
115,6.0,46,-8.0,1723.757,0.027
115,7.0,49,1.0,5366.309,0.725
115,7.0,50,5.0,2594.509,0.957
115,7.0,51,3.0,3692.222,0.896
115,7.0,52,3.0,3751.032,0.902
115,7.0,53,5.0,2497.115,0.96
115,7.0,54,3.0,3590.473,0.907
115,7.0,55,3.0,3654.526,0.901
115,7.0,56,1.0,5437.121,0.704
116,1.0,1,-3.0,3620.471,0.088
116,1.0,2,-3.0,3691.79,0.093
116,1.0,3,0.0,5475.349,0.487
116,1.0,4,0.0,5828.717,0.501
116,1.0,5,3.0,3633.492,0.906
116,1.0,6,0.0,5832.335,0.506
116,1.0,7,-3.0,3636.655,0.093
116,1.0,8,-6.0,2208.051,0.035
116,2.0,9,4.0,2992.83,0.944
116,2.0,10,-5.0,2557.252,0.04
116,2.0,11,-5.0,2551.321,0.047
116,2.0,12,4.0,3002.304,0.934
116,2.0,13,4.0,2946.846,0.939
116,2.0,14,-5.0,2513.141,0.047
116,2.0,15,4.0,3020.591,0.928
116,2.0,16,-5.0,2475.628,0.033
116,3.0,17,-1.0,5445.687,0.29
116,3.0,18,10.0,1499.777,0.987
116,3.0,19,0.0,5947.114,0.513
116,3.0,20,-1.0,5525.196,0.308
116,3.0,21,-1.0,5331.106,0.305
116,3.0,22,10.0,1475.142,0.978
116,3.0,23,10.0,1564.646,0.979
116,3.0,24,9.0,1584.208,0.977
116,4.0,25,-1.0,5593.853,0.305
116,4.0,26,7.0,1972.481,0.979
116,4.0,27,-3.0,3622.682,0.1
116,4.0,28,7.0,2006.616,0.972
116,4.0,29,3.0,3800.757,0.909
116,4.0,30,3.0,3657.077,0.914
116,4.0,31,9.0,1641.862,0.978
116,4.0,32,-1.0,5314.95,0.276
116,5.0,33,15.0,1111.221,0.985
116,5.0,34,-1.0,5533.964,0.297
116,5.0,35,-7.0,1976.312,0.031
116,5.0,36,-10.0,1459.633,0.015
116,5.0,37,18.0,983.071,0.983
116,5.0,38,15.0,1049.362,0.979
116,5.0,39,9.0,1625.898,0.979
116,5.0,40,-7.0,1929.139,0.029
116,6.0,41,4.0,2975.674,0.936
116,6.0,42,0.0,5889.72,0.481
116,6.0,43,-3.0,3560.089,0.083
116,6.0,44,1.0,5635.935,0.686
116,6.0,45,-4.0,2964.024,0.054
116,6.0,46,0.0,5507.605,0.466
116,6.0,47,5.0,2492.967,0.954
116,6.0,48,1.0,5600.08,0.724
116,7.0,49,-4.0,2962.547,0.062
116,7.0,50,4.0,2905.589,0.959
116,7.0,51,3.0,3744.536,0.897
116,7.0,52,4.0,3007.961,0.943
116,7.0,53,-7.0,1974.628,0.025
116,7.0,54,-8.0,1735.568,0.032
116,7.0,55,0.0,5861.307,0.496
116,7.0,56,-8.0,1771.773,0.022
117,1.0,1,-5.0,2539.778,0.039
117,1.0,2,7.0,1966.195,0.965
117,1.0,5,1.0,5500.515,0.703
117,1.0,6,7.0,1993.593,0.974
117,1.0,8,-1.0,5278.008,0.315
117,2.0,9,-5.0,2507.437,0.033
117,2.0,10,1.0,5461.552,0.715
117,2.0,11,7.0,2033.235,0.966
117,2.0,12,-3.0,3731.845,0.09
117,2.0,13,-5.0,2458.542,0.049
117,2.0,14,5.0,2646.488,0.956
117,2.0,15,1.0,5379.953,0.709
117,2.0,16,7.0,2047.099,0.967
117,3.0,17,5.0,2543.956,0.963
117,3.0,18,2.0,4615.46,0.837
117,3.0,19,2.0,4474.076,0.85
117,3.0,20,10.0,1465.93,0.976
117,3.0,21,-3.0,3681.059,0.097
117,3.0,22,8.0,1786.168,0.976
117,3.0,23,-1.0,5527.456,0.285
117,3.0,24,5.0,2591.58,0.959
117,4.0,25,1.0,5414.573,0.695
117,4.0,26,1.0,5541.544,0.703
117,4.0,27,5.0,2477.936,0.96
117,4.0,28,1.0,5432.115,0.687
117,4.0,29,-3.0,3654.729,0.089
117,4.0,30,5.0,2726.968,0.958
117,4.0,31,-3.0,3673.691,0.08
117,4.0,32,1.0,5226.148,0.7
117,5.0,33,1.0,5653.198,0.727
117,5.0,34,-5.0,2517.595,0.037
117,5.0,35,6.0,2137.487,0.976
117,5.0,36,-1.0,5552.05,0.287
117,5.0,37,2.0,4511.389,0.86
117,5.0,38,-1.0,5373.517,0.273
117,6.0,41,-2.0,4404.797,0.135
117,6.0,42,-3.0,3536.337,0.095
117,6.0,43,-4.0,2971.858,0.063
117,6.0,44,-3.0,3617.006,0.093
117,6.0,45,-3.0,3588.624,0.102
117,6.0,46,-4.0,2979.416,0.057
117,6.0,47,-5.0,2577.358,0.053
